"5874","bernardaussems","cdH","3088","Bernard","Aussems",\N,"Visé","Alderman (or Chair of CPAS)"
"5875","andrepirson","Mayor's list","3089","André","Pirson",\N,"Sugny","Alderman (or Chair of CPAS)"
"5876","francoiseleboc","MR",\N,"Francoise","Leboc",\N,"Nafraiture","Alderman (or Chair of CPAS)"
"5877","joelbarhel","cdH","3090","Joël","Barhel",\N,"Alle","Alderman (or Chair of CPAS)"
"5878","jeromelejoly","MR","4400","Jérôme","Lejoly ",\N,"Faymonville/WAIMES","Alderman (or Chair of CPAS)"
"5879","henrigrosjean","PS","3091","Henri","Grosjean","1951-03-29","Thirimont","Échevin ou président de CPAS"
"5880","albertnavaux","MR","3092","Albert","Navaux",\N,"","Alderman (or Chair of CPAS)"
"5881","maryserobertdeclercq","PS","3093","Maryse","Robert-Declercq","1951-07-23","Tarcienne","Alderman (or Chair of CPAS)"
"5882","raymondflahaut","MR","3094","Raymond","Flahaut",\N,"Walhain-Saint-Paul ","Alderman (or Chair of CPAS)"
"5883","nicolethomasschleich","MR","3095","Nicole","Thomas-Schleich",\N,"Tourinnes-Saint-Lambert","Alderman (or Chair of CPAS)"
"5884","julesprail","Other party","3096","Jules","Prail",\N,"Tourinnes-Saint-Lambert","Alderman (or Chair of CPAS)"
"5885","agnesnamurois","ECOLO","3097","Agnès","Namurois",\N,"Walhain-Saint-Paul","Province or municipal councillor"
"5886","thomasbols","PS","3099","Thomas","Bols","1981-11-18","","Alderman (or Chair of CPAS)"
"5887","bernardlhonnay","PS","3100","Bernard","Lhonnay","1963-08-11","","Alderman (or Chair of CPAS)"
"5888","xaviermercier","PS","3101","Xavier","Mercier","1966-10-13","","Alderman (or Chair of CPAS)"
"5889","vincentmignolet","PS","3102","Vincent","Mignolet","1973-05-23","Waremme","Alderman (or Chair of CPAS)"
"5890","lucvandormael","PS","3103","Luc","Vandormael","1956-09-14","Waremme","Alderman (or Chair of CPAS)"
"5891","thomascourtois","MR","3104","Thomas","Courtois",\N,"Wasseiges","Alderman (or Chair of CPAS)"
"5892","mariefranceleonard","MR","3105","Marie France","Léonard",\N,"Wasseiges","Alderman (or Chair of CPAS)"
"5893","yvesvandercruysen","MR","3106","Yves","Vander Cruysen",\N,"Waterloo","Alderman (or Chair of CPAS)"
"5894","etienneverdin","MR","3107","Etienne","Verdin",\N,"","Alderman (or Chair of CPAS)"
"5895","alainwiard","cdH","3108","Alain","Wiard",\N,"Watermael-Boitsfort","Alderman (or Chair of CPAS)"
"5896","cecilevanhecke","cdH","3109","Cécile","Van Hecke",\N,"Watermael-Boitsfort",""
"5897","fredericquibus","MR","3111","Frédéric (Freddy)","Quibus",\N,"Limal","Alderman (or Chair of CPAS)"
"5898","josephsmits","MR","3112","Joseph","Smits","1958-06-11","Welkenraedt","Alderman (or Chair of CPAS)"
"5899","guillaumetavier","PS",\N,"Guillaume","Tavier","1982-02-12","Wellin","Alderman (or Chair of CPAS)"
"5900","valeryclarinval","Other party","3114","Valéry","Clarinval",\N,"Wellin",""
"5901","philippejaquemyns","DéFI","3116","Philippe","Jaquemyns",\N,"Woluwe-Saint-Lambert","Alderman (or Chair of CPAS)"
"5902","fabiennehenry","DéFI","3117","Fabienne","Henry","1957-02-26","Woluwe-Saint-Lambert","Alderman (or Chair of CPAS)"
"5903","fabienpalmans","MR","3119","Fabien","Palmans",\N,"Ecaussinnes","Alderman (or Chair of CPAS)"
"5904","philippedumortier","PS","3120","Philippe","Dumortier","1972-05-30","Ecaussinnes","Alderman (or Chair of CPAS)"
"5905","thierrysevers","ECOLO","3121","Thierry","Severs","1959-01-16","Ecaussinnes","Alderman (or Chair of CPAS)"
"5906","rolandgilot","cdH","3122","Roland","Gilot","1958-04-30","Dhuy","Alderman (or Chair of CPAS)"
"5907","micheldubuisson","MR","3123","Michel","Dubuisson","1961-02-27","Eghezée","Alderman (or Chair of CPAS)"
"5908","benoitdeschamps","cdH","3124","Benoît","Deschamps",\N,"Ellezelles","Alderman (or Chair of CPAS)"
"5909","valeriepaternotte","PS","3125","Valérie","Paternotte","1968-12-02","Ellezelles","Alderman (or Chair of CPAS)"
"5910","guydevriese","ECOLO","3126","Guy","Devriese",\N,"Enghien","Alderman (or Chair of CPAS)"
"5911","christophedeville","PS","3127","Christophe","Deville",\N,"Enghien","Alderman (or Chair of CPAS)"
"5912","dominiquebrugmans","PS","4317","Dominique","Brugmans","1963-08-13","Engis","Échevin ou président de CPAS"
"5913","raymondneven","PS","3129","Raymond","Neven","1950-08-01","Clermont-sous-Huy","Alderman (or Chair of CPAS)"
"5914","manuelpenaherrero","PS","3130","Manuel","Pena Herrero","1963-03-30","Hermalle-sous-Huy","Alderman (or Chair of CPAS)"
"5915","patriciabalthazarddoucet","PS","3131","Patricia","Balthazard-Doucet","1974-03-02","Biron","Province or municipal councillor"
"5916","danieldumont","PS","3132","Daniel","Dumont",\N,"Fisenne","Alderman (or Chair of CPAS)"
"5917","julienpeter","PS","3133","Julien","Peter","1977-10-26","Erezée","Alderman (or Chair of CPAS)"
"5918","jonathandelespinette","cdH",\N,"Jonathan","Delespinette","1982-01-15","SOLRE-SUR-SAMBRE","Alderman (or Chair of CPAS)"
"5919","vincentchristiaens","cdH",\N,"Vincent","Christiaens ","1961-07-05","Grand-Reng","Alderman (or Chair of CPAS)"
"5920","jeanpierrelibotte","cdH",\N,"Jean Pierre","Libotte","1949-05-01","Erquelinnes","Alderman (or Chair of CPAS)"
"5921","stephanebalthazar","PS","3134","Stéphane ","Balthazar","1977-05-13","MERY","Alderman (or Chair of CPAS)"
"5922","vincentleveque","PS","3135","Vincent","Levêque","1971-05-11","Tilff","Alderman (or Chair of CPAS)"
"5923","bernardmarlier","PS","3136","Bernard","Marlier","1964-09-20","Tilff","Alderman (or Chair of CPAS)"
"5924","christianleclercq1","PS","3137","Christian","Leclercq","1954-04-03","Estaimpuis","Alderman (or Chair of CPAS)"
"5925","christianhollemaert","PS","3138","Christian","Hollemaert","1954-09-08","Leers-Nord","Alderman (or Chair of CPAS)"
"5926","albertanthoine","Other party","3139","Albert","Anthoine",\N,"Vellereille-le-Sec","Alderman (or Chair of CPAS)"
"5927","catherineminon","cdH","3140","Catherine","Minon",\N,"Haulchin","Alderman (or Chair of CPAS)"
"5928","michelbechel","cdH","3142","Michel","Béchel",\N,"",""
"5929","virginieroelens","Mayor's list","3143","Virginie","Roelens",\N,"","Alderman (or Chair of CPAS)"
"5930","laurentmaillen","PS","3144","Laurent","Maillen","1952-10-13","","Alderman (or Chair of CPAS)"
"5931","patricklenaers","MR","3146","Patrick","Lenaers",\N,"Bruxelles","Alderman (or Chair of CPAS)"
"5932","rikjellema","ECOLO","3147","Rik","Jellema",\N,"Bruxelles","Alderman (or Chair of CPAS)"
"5933","christianbeoziere","PS","3342","Christian","Béozière",\N,"Evere","Alderman (or Chair of CPAS)"
"5934","benoitmaleve","PS","3151","Benoît","Malevé","1968-06-27","Pietrebais","Alderman (or Chair of CPAS)"
"5935","josephtordoir","MR","3152","Joseph","Tordoir","1966-05-13","Incourt","Échevin ou président de CPAS"
"5936","jeanpaulcayphas","MR","3153","Jean Paul","Cayphas","1946-12-01","Ittre","Province or municipal councillor"
"5937","christianfayt","PS","3154","Christian","Fayt","1958-06-01","Ittre - Virginal","Alderman (or Chair of CPAS)"
"5938","francoisepeeterbroeck","PS","3155","Françoise","Peeterbroeck",\N,"Ittre","Alderman (or Chair of CPAS)"
"5939","renehubrechts","PS","3157","René","Hubrechts","1940-08-27","Haillot","Alderman (or Chair of CPAS)"
"5940","danieldanydubois","Other party",\N,"Daniel (Dany)","Dubois",\N,"Ohey","Alderman (or Chair of CPAS)"
"5941","doriankempeneers","ECOLO","3158","Dorian","Kempeneers","1983-11-15","Olne","Alderman (or Chair of CPAS)"
"5942","franciselias","cdH","3159","Francis","Elias",\N,"Olne","Alderman (or Chair of CPAS)"
"5943","cyrillebaudoin","MR","3160","Cyrille","Baudoin",\N,"Falaën","Alderman (or Chair of CPAS)"
"5944","gerardcox","MR","3161","Gérard","Cox",\N,"Onhaye","Alderman (or Chair of CPAS)"
"5945","freddyhellings","PS","3162","Freddy","Hellings","1955-08-24","Oreye","Alderman (or Chair of CPAS)"
"5946","josephmaniscalco","PS","3163","Joseph","Maniscalco","1975-08-12","Oreye","Alderman (or Chair of CPAS)"
"5947","moniquegovers","PS","3164","Monique","Govers","1954-03-23","Marilles","Alderman (or Chair of CPAS)"
"5948","henribauwin","PS","3165","Henri","Bauwin","1944-12-08","Orp-le-Petit","Alderman (or Chair of CPAS)"
"5949","alainovart","PS","3166","Alain","Ovart","1970-11-07","Marilles","Alderman (or Chair of CPAS)"
"5950","jacquesduponcheel","ECOLO","3167","Jacques","Duponcheel ",\N,"Louvain-la-Neuve","Alderman (or Chair of CPAS)"
"5951","daviddacamarasantaclaragomes","ECOLO","3168","David","da Câmara Santa Clara Gomes",\N,"Louvain-la-Neuve","Alderman (or Chair of CPAS)"
"5952","paulwautelet","Other party","3170","Paul","Wautelet",\N,"","Alderman (or Chair of CPAS)"
"5953","renelambay","MR","3171","René","Lambay",\N,"Ouffet","Alderman (or Chair of CPAS)"
"5954","irwinguckel","PS","3172","Irwin","Guckel","1972-04-26","OUPEYE - VIVEGNIS","Alderman (or Chair of CPAS)"
"5955","cindycaps","PS","3173","Cindy","Caps","1982-02-10","OUPEYE - HACCOURT","Alderman (or Chair of CPAS)"
"5956","marccools","MR","3174","Marc","Cools",\N,"Uccle","Échevin ou président de CPAS"
"5957","jonathanbiermann","MR","3175","Jonathan","Biermann ",\N,"","Alderman (or Chair of CPAS)"
"5958","marcelcolet","MR","3176","Marcel","Colet",\N,"Purnode","Alderman (or Chair of CPAS)"
"5959","mariebernardcrucifixgrandjean","cdH","3177","Marie-Bernard","Crucifix-Grandjean ",\N,"Yvoir","Alderman (or Chair of CPAS)"
"5960","josetaton","cdH","3178","José","Taton",\N,"Hamois","Alderman (or Chair of CPAS)"
"5961","bernardvannuffel","ECOLO","3179","Bernard","Van Nuffel",\N,"","Échevin ou président de CPAS"
"5962","laurencesamray","cdH","3180","Laurence","Samray",\N,"LES BULLES ","Alderman (or Chair of CPAS)"
"5963","raymondvignoble","PS","3181","Raymond","Vignoble","1955-03-13","Meslin-l 'Evêque","Alderman (or Chair of CPAS)"
"5964","lilianedelathuy","Other party","3182","Liliane","Delathuy",\N,"",""
"5965","stephanieogerdumont","Other party",\N,"Stéphanie","Oger-Dumont",\N,"Louftémont","Province or municipal councillor"
"5966","jeanpierrebeaumont","PS",\N,"Jean Pierre","Beaumont",\N,"Roux-Miroir","Alderman (or Chair of CPAS)"
"5967","jeanfrancoisculot","cdH","3183","Jean-Francois","Culot",\N,"Bruxelles","Alderman (or Chair of CPAS)"
"5968","birgerquintyn","CD&V","3184","Birger","Quintyn",\N,"Aalter","Alderman (or Chair of CPAS)"
"5969","lucdemeyer","N-VA","3185","Luc","De Meyer",\N,"Poeke","Alderman (or Chair of CPAS)"
"5970","edouardeddyvermoesen","N-VA","3186","Edouard (Eddy)","Vermoesen",\N,"Aartselaar","Alderman (or Chair of CPAS)"
"5971","bartlambrecht","N-VA","3580","Bart","Lambrecht",\N,"Aartselaar","Alderman (or Chair of CPAS)"
"5972","hildeheyman","N-VA","3187","Hilde","Heyman",\N,"Aartselaar","Alderman (or Chair of CPAS)"
"5973","janvanderheyden","N-VA","3188","Jan","Van der Heyden",\N,"Aartselaar",""
"5974","leoderyck","CD&V","3189","Leo","De Ryck",\N,"Affligem","Alderman (or Chair of CPAS)"
"5975","elsvannieuwenhove","CD&V","3191","Els","Van Nieuwenhove",\N,"Affligem","Alderman (or Chair of CPAS)"
"5976","paulgeeraerts","CD&V","3192","Paul","Geeraerts",\N,"Affligem","Province or municipal councillor"
"5977","filipvanvinckenroye","Open VLD","3193","Filip","Vanvinckenroye",\N,"Alken","Alderman (or Chair of CPAS)"
"5978","andrevanhex","Open VLD","3194","André","Vanhex",\N,"Alken","Alderman (or Chair of CPAS)"
"5979","dirkvermeulen","CD&V","3196","Dirk","Vermeulen",\N,"Hoogstade","Alderman (or Chair of CPAS)"
"5980","jacquesblanckaert","CD&V","3197","Jacques","Blanckaert ",\N,"Leisele","Alderman (or Chair of CPAS)"
"5981","karolienavonture","Municipal Intrests","3198","Karolien","Avonture",\N,"Alveringem","Alderman (or Chair of CPAS)"
"5982","philippemaystadt","cdH","3203","Philippe","Maystadt","1948-03-14","Nivelles",""
"5983","veroniquekesteloot","PS","3204","Véronique","Kesteloot","1969-01-12","Flobecq","Alderman (or Chair of CPAS)"
"5984","domenicopardo","PS","3205","Domenico","Pardo","1973-12-07","","Alderman (or Chair of CPAS)"
"5985","fabiennebrousmiche","MR","3206","Fabienne","Brousmiche ",\N,"Macon","Alderman (or Chair of CPAS)"
"5986","elodiebechoux","Other party","3207","Elodie","Bechoux",\N,"Manhay",""
"5987","pascalelamoline","Other party","3208","Pascale","Lamoline",\N,"Vaux-sur-Sûre",""
"5988","michelbataille","MR","3209","Michel","Bataille","1951-09-23","Escanaffles","Alderman (or Chair of CPAS)"
"5989","rikcolman","CD&V","3210","Rik","Colman",\N,"Anzegem","Alderman (or Chair of CPAS)"
"5990","ginodevogelaere","Other party","3211","Gino","Devogelaere",\N,"Anzegem","Alderman (or Chair of CPAS)"
"5991","miatackdefoirdt","CD&V","3212","Mia","Tack-Defoirdt","1957-06-10","Vichte","Alderman (or Chair of CPAS)"
"5992","stephantiteca","Other party","3213","Stephan","Titeca",\N,"Anzegem","Province or municipal councillor"
"5993","kristsoenens","Open VLD","3214","Krist","Soenens",\N,"Koolskamp","Alderman (or Chair of CPAS)"
"5994","marleenlepla","CD&V","3215","Marleen","Lepla",\N,"Ardooie","Alderman (or Chair of CPAS)"
"5995","lucbouwen","CD&V","3216","Luc","Bouwen",\N,"Arendonk","Alderman (or Chair of CPAS)"
"5996","robertblockx","CD&V","3217","Robert","Blockx",\N,"Arendonk","Province or municipal councillor"
"5997","kennyviskens","N-VA","3218","Kenny","Viskens",\N,"","Alderman (or Chair of CPAS)"
"5998","tomseurs","Other party","3219","Tom","Seurs","1978-02-10","As","Alderman (or Chair of CPAS)"
"5999","johansantermans","Other party","3220","Johan","Santermans","1967-07-15","As","Alderman (or Chair of CPAS)"
"6000","henririkkissembeek","Other party","3221","Henri (Rik)","Kissembeek ",\N,"As","Alderman (or Chair of CPAS)"
"6001","guidohoogmartens","Other party","3224","Guido","Hoogmartens","1966-08-13","As","Province or municipal councillor"
"6002","lodewijkpletinckx","Open VLD","3226","Lodewijk","Pletinckx",\N,"Asse","Province or municipal councillor"
"6003","michelvanhaeleweyck","Open VLD","3227","Michel","Vanhaeleweyck",\N,"Asse","Alderman (or Chair of CPAS)"
"6004","jandebacker","CD&V","3228","Jan","De Backer","1963-02-25","Asse","Alderman (or Chair of CPAS)"
"6005","alexmeulebroeck","Open VLD","3229","Alex","Meulebroeck",\N,"Bassevelde","Alderman (or Chair of CPAS)"
"6006","erikroegis","Open VLD","3230","Erik","Roegis",\N,"Oosteeklo","Alderman (or Chair of CPAS)"
"6007","koenvansteenbrugge","CD&V","3231","Koen","Van Steenbrugge ",\N,"Avelgem","Alderman (or Chair of CPAS)"
"6008","fransdebont","Other party","3233","Franciscus (Frans)","De Bont",\N,"Baarle-Hertog","Alderman (or Chair of CPAS)"
"6009","reinsysmans","Other party",\N,"Rein","Sysmans",\N,"Baarle-Hertog","Alderman (or Chair of CPAS)"
"6010","erikborgmans","CD&V","3234","Erik","Borgmans",\N,"Balen","Alderman (or Chair of CPAS)"
"6011","christinestroobandt1","N-VA","3235","Christine","Stroobandt",\N,"Beernem",""
"6012","lucgoutry","CD&V","3237","Luc","Goutry",\N,"Oedelem","Alderman (or Chair of CPAS)"
"6013","stefanpoortmans","Other party","3238","Stefan","Poortmans","1973-07-19","Beerse","Alderman (or Chair of CPAS)"
"6014","dirkproost","sp.a","3261","Dirk","Proost ","1982-04-18","Beerse","Alderman (or Chair of CPAS)"
"6015","simonnewoestenborghs","N-VA","3240","Simonne","Woestenborghs",\N,"Beerse","Alderman (or Chair of CPAS)"
"6016","augustadriaensen","sp.a","3241","August","Adriaensen ",\N,"Beerse","Province or municipal councillor"
"6017","eddydeknopper","CD&V","3242","Eddy","Deknopper",\N,"Dworp","Alderman (or Chair of CPAS)"
"6018","hildeecker","CD&V","3243","Hilde","Ecker",\N,"Dworp","Alderman (or Chair of CPAS)"
"6019","soniavanwanseele","CD&V","4328","Sonia","Van Wanseele","1964-11-28","Huizingen","Alderman (or Chair of CPAS)"
"6020","charlesferdinandnothomb","cdH","3260","Charles-Ferdinand","Nothomb","1936-05-03","Habay-la-Neuve",""
"6021","bobmichiels","Other party","3262","Bob ","Michiels",\N,"Betekom","Alderman (or Chair of CPAS)"
"6022","hermandecoux","Other party","3263","Herman","De Coux",\N,"Betekom","Alderman (or Chair of CPAS)"
"6023","marioverbeeck","Other party","3264","Mario","Verbeeck",\N,"Betekom","Alderman (or Chair of CPAS)"
"6024","peterspiessens","Other party","3265","Peter","Spiessens",\N,"Betekom","Province or municipal councillor"
"6025","bennyreviers","sp.a","3266","Benny","Reviers",\N,"Bekkevoort","Alderman (or Chair of CPAS)"
"6026","andrejonckers","sp.a","3267","André","Jonckers",\N,"Bekkevoort","Alderman (or Chair of CPAS)"
"6027","dianeboghe","sp.a","3268","Diane","Boghe",\N,"Bekkevoort","Alderman (or Chair of CPAS)"
"6028","miapeeters","CD&V","3269","Mia","Peeters",\N,"Molenbeek-Wersbeek ","Province or municipal councillor"
"6029","janhendrickx","N-VA","3270","Jan","Hendrickx",\N,"Berlaar","Alderman (or Chair of CPAS)"
"6030","nadineboekaerts","N-VA","3271","Nadine","Boekaerts",\N,"Berlaar","Alderman (or Chair of CPAS)"
"6031","julienwettinck","Open VLD",\N,"Julien","Wettinck",\N,"Berlare","Alderman (or Chair of CPAS)"
"6032","gunthercooreman","Open VLD","3272","Gunther","Cooreman",\N,"Berlare","Alderman (or Chair of CPAS)"
"6033","joelvanderelst","Open VLD","3273","Joël ","Vander Elst",\N,"Bertem","Mayor"
"6034","eddyvranckx","CD&V","3275","Eddy","Vranckx",\N,"Bertem","Alderman (or Chair of CPAS)"
"6035","dirkwillem","CD&V","3276","Dirk","Willem",\N,"Bever","Alderman (or Chair of CPAS)"
"6036","christiankrikilion","CD&V","3277","Christian","Krikilion",\N,"Bever","Alderman (or Chair of CPAS)"
"6037","johansmet","N-VA","3278","Johan","Smet",\N,"Vrasene","Alderman (or Chair of CPAS)"
"6038","raphaelrafvanroeyen","CD&V","3279","Raphaël (Raf)","Van Roeyen",\N,"Beveren","Alderman (or Chair of CPAS)"
"6039","dirkvanesbroeck","CD&V","3280","Dirk","Van Esbroeck",\N,"Melsele","Alderman (or Chair of CPAS)"
"6040","jensdewael","N-VA","3281","Jens","De Wael",\N,"Melsele","Province or municipal councillor"
"6041","raymondamondawuytack","CD&V","3282","Raymonda (Monda)","Wuytack",\N,"","Alderman (or Chair of CPAS)"
"6042","ivogeenen","Other party","3283","Ivo","Geenen",\N,"Bocholt","Alderman (or Chair of CPAS)"
"6043","willyvangenechten","CD&V","3284","Willy","Van Genechten",\N,"Boechout","Alderman (or Chair of CPAS)"
"6044","jeroentruyens","CD&V","3285","Jeroen","Truyens",\N,"Boechout","Province or municipal councillor"
"6045","hildeschueremans","CD&V","3287","Hilde","Schueremans",\N,"Bonheiden","Alderman (or Chair of CPAS)"
"6046","stevenmorrens","CD&V","3288","Steven","Morrens",\N,"Bonheiden","Province or municipal councillor"
"6047","franciscosanchez","N-VA","3290","Francisco","Sanchez","1963-10-08","Boom",""
"6048","ingederidder","N-VA","3291","Inge","De Ridder","1972-02-18","Boom","Alderman (or Chair of CPAS)"
"6049","karinderua","Open VLD","3292","Karin","Derua",\N,"Boortmeerbeek","Alderman (or Chair of CPAS)"
"6050","annickdekeyser","Open VLD","3293","Annick","De Keyser",\N,"Boortmeerbeek","Alderman (or Chair of CPAS)"
"6051","willycornelis","sp.a","3294","Willy","Cornelis",\N,"Boortmeerbeek","Alderman (or Chair of CPAS)"
"6052","vitalvermijlen","CD&V","3296","Vital","Vermijlen",\N,"Bornem","Province or municipal councillor"
"6053","dirkhoofd","CD&V","3297","Dirk","Hoofd",\N,"Bornem","Alderman (or Chair of CPAS)"
"6054","margaretagreetdebruyn","CD&V","3298","Margareta (Greet)","De Bruyn",\N,"Bornem","Alderman (or Chair of CPAS)"
"6055","gilbertvandenberghe","CD&V","3299","Gilbert (Gil)","Van den Berghe",\N,"Bornem","Alderman (or Chair of CPAS)"
"6056","walterkiebooms","N-VA","3300","Walter","Kiebooms",\N,"Borsbeek","Alderman (or Chair of CPAS)"
"6057","ritaschouppemoons","N-VA","3301","Rita","Schouppe - Moons",\N,"Borsbeek","Alderman (or Chair of CPAS)"
"6058","michaelvermeiren","N-VA","3302","Michaël ","Vermeiren",\N,"Borsbeek",""
"6059","chrisvervliet","CD&V","3303","Chris","Vervliet",\N,"Boutersem","Alderman (or Chair of CPAS)"
"6060","christinedejaeger","sp.a","3304","Christine","Dejaeger",\N,"Boutersem","Alderman (or Chair of CPAS)"
"6061","mauricerodeyns","CD&V","3305","Maurice","Rodeyns",\N,"Boutersem","Alderman (or Chair of CPAS)"
"6062","leonleemput","CD&V","3306","Léon","Leemput",\N,"Boutersem","Province or municipal councillor"
"6063","sabinehoeckman","Open VLD","3308","Sabine","Hoeckman",\N,"Brakel","Alderman (or Chair of CPAS)"
"6064","marijnmarindevalck","Open VLD","3309","Marijn (Marin)","Devalck",\N,"Brakel","Alderman (or Chair of CPAS)"
"6065","bartbrughmans","CD&V","3310","Bart","Brughmans",\N,"Brasschaat","Alderman (or Chair of CPAS)"
"6066","marieannenaudtscoppens","CD&V","3311","Marie-Anne","Naudts-Coppens",\N,"Brasschaat","Province or municipal councillor"
"6067","erwinfeys","sp.a","3315","Erwin","Feys",\N,"Bredene","Alderman (or Chair of CPAS)"
"6068","jacquesderoo","sp.a","3316","Jacques","Deroo",\N,"Bredene","Alderman (or Chair of CPAS)"
"6069","liesbethmetsu","CD&V","3317","Liesbeth","Metsu",\N,"Bredene","Province or municipal councillor"
"6070","geerthermans","Other party","3318","Geert","Hermans",\N,"Buggenhout","Alderman (or Chair of CPAS)"
"6071","rosettebuys","Open VLD","3319","Rosette","Buys",\N,"Buggenhout","Alderman (or Chair of CPAS)"
"6072","jeanpierrewillems","N-VA","3320","Jean Pierre","Willems",\N,"Buggenhout","Province or municipal councillor"
"6073","rudicattrysse","Other party","3322","Rudi","Cattrysse",\N,"","Alderman (or Chair of CPAS)"
"6074","paulmeyers","Other party","3323","Paul","Meyers",\N,"","Alderman (or Chair of CPAS)"
"6075","kurtdevooght","Other party","3325","Kurt","Devooght",\N,"De Haan (Klemskerke)","Province or municipal councillor"
"6076","johanblieck","CD&V","3326","Johan","Blieck",\N,"De Panne","Alderman (or Chair of CPAS)"
"6077","fransbuyse","CD&V","3327","Frans","Buyse",\N,"De Panne","Alderman (or Chair of CPAS)"
"6078","ericvanhee","CD&V","3328","Eric","Vanhee",\N,"De Panne","Province or municipal councillor"
"6079","markvanneste","Open VLD","3329","Mark ","Van Neste",\N,"De Pinte","Alderman (or Chair of CPAS)"
"6080","wimvanbiervliet","Other party","3330","Wim","Vanbiervliet",\N,"De Pinte",""
"6081","marcelstrougmayer","SP","3334","Marcel","Strougmayer","1958-02-08","Hergenrath","Province or municipal councillor"
"6082","mietsmet","CD&V","3335","Miet","Smet","1943-04-05","Lokeren",""
"6083","antoinettespaak","DéFI","3336","Antoinette","Spaak","1928-06-27","Ixelles",""
"6084","didiervandeskelde","cdH","3423","Didier","Vandeskelde","1951-12-13","Le Bizet","Alderman (or Chair of CPAS)"
"6085","freddybaelen","cdH","3338","Freddy","Baelen",\N,"Comines","Alderman (or Chair of CPAS)"
"6086","josephdaussogne","PS","3339","Joseph","Daussogne",\N,"","Mayor"
"6087","christianbiren","cdH","3340","Christian","Biren",\N,"Messancy",""
"6088","katriendebeuckelaere","sp.a","3341","Katrien","Debeuckelaere ",\N,"Brussel",""
"6089","annaccou","CD&V","3344","Ann","Accou",\N,"Deerlijk","Alderman (or Chair of CPAS)"
"6090","jotijtgat","CD&V","3345","Jo","Tijtgat ",\N,"Deerlijk","Alderman (or Chair of CPAS)"
"6091","kaatolivier","CD&V","3346","Kaat","Olivier",\N,"Deerlijk","Alderman (or Chair of CPAS)"
"6092","albericsergooris","CD&V","3347","Alberic","Sergooris",\N,"Denderleeuw","Mayor"
"6093","jofonck","sp.a","3348","Jo","Fonck",\N,"Denderleeuw","Alderman (or Chair of CPAS)"
"6094","jandenul","CD&V","3349","Jan","De Nul",\N,"Denderleeuw","Alderman (or Chair of CPAS)"
"6095","lievenvernaillen","sp.a","3350","Lieven","Vernaillen",\N,"Welle","Alderman (or Chair of CPAS)"
"6096","geertvancauter","N-VA","3351","Geert","Van Cauter","1963-11-08","Denderleeuw","Province or municipal councillor"
"6097","bartdekeukeleire","Other party","3352","Bart","De Keukeleire",\N,"Dentergem","Alderman (or Chair of CPAS)"
"6098","ivesyveslambrecht","Other party","3354","Ivès (Yves)","Lambrecht",\N,"Dentergem","Alderman (or Chair of CPAS)"
"6099","marietheresetreesdesmet","Other party","3355","Marie-Thérèse (Trees)","De Smet",\N,"Wakken","Alderman (or Chair of CPAS)"
"6100","celinedhuyvetter","Other party","3356","Celine","D'huyvetter",\N,"","Province or municipal councillor"
"6101","hermanminnen","N-VA","3357","Herman","Minnen",\N,"Dessel","Alderman (or Chair of CPAS)"
"6102","erikgys","N-VA","3358","Erik","Gys","1965-03-09","","Alderman (or Chair of CPAS)"
"6103","raymondluyckx","CD&V","3359","Raymond","Luyckx",\N,"Destelbergen","Schepen of voorzitter OCMW"
"6104","lilianelebon","Open VLD","3361","Liliane","Lebon",\N,"Heusden","Alderman (or Chair of CPAS)"
"6105","elkezelderloo","CD&V","3364","Elke","Zelderloo",\N,"Dilbeek","Alderman (or Chair of CPAS)"
"6106","liesvereecke","CD&V","3366","Lies","Vereecke",\N,"Itterbeek","Alderman (or Chair of CPAS)"
"6107","myriamclaessens","Other party",\N,"Myriam","Claessens",\N,"","Alderman (or Chair of CPAS)"
"6108","marcvettori","Other party","3368","Marc","Vettori",\N,"","Alderman (or Chair of CPAS)"
"6109","myriamdeboecksents","Other party",\N,"Myriam","De Boeck-Sents",\N,"","Alderman (or Chair of CPAS)"
"6110","theoboel","N-VA","3370","Theo","Boel",\N,"Duffel","Alderman (or Chair of CPAS)"
"6111","peterverstraeten","Open VLD","3371","Peter","Verstraeten",\N,"Edegem","Alderman (or Chair of CPAS)"
"6112","birgittebirretimmermans","N-VA","3372","Birgitte (Birre)","Timmermans",\N,"Edegem","Schepen of voorzitter OCMW"
"6113","brigittevermeulengoris","CD&V","3373","Brigitte","Vermeulen-Goris",\N,"Edegem","Alderman (or Chair of CPAS)"
"6114","williamdewindt","N-VA","3374","William","De Windt",\N,"Erpe-Mere","Alderman (or Chair of CPAS)"
"6115","marleenlambrecht","CD&V","3375","Marleen","Lambrecht",\N,"Erpe-Mere","Alderman (or Chair of CPAS)"
"6116","dirkderouck","CD&V","3376","Dirk","De Rouck",\N,"Erpe-Mere","Alderman (or Chair of CPAS)"
"6117","dirkkonings","CD&V","3377","Dirk","Konings",\N,"Essen","Alderman (or Chair of CPAS)"
"6118","brigittequick","CD&V","3378","Brigitte","Quick",\N,"Essen","Alderman (or Chair of CPAS)"
"6119","imeldaschrauwen","CD&V","3379","Imelda","Schrauwen",\N,"Essen","Alderman (or Chair of CPAS)"
"6120","ludosomers","CD&V","3380","Ludo","Somers",\N,"Essen",""
